p000001s000001w000001,0.000,0.315,"and"
p000001s000001w000002,0.315,0.540,"I"
p000001s000001w000003,0.540,0.965,"normally"
p000001s000001w000004,0.965,1.255,"bat"
p000001s000001w000005,1.255,1.680,"number"
p000001s000001w000006,1.680,2.280,"FIVE"
p000001s000001w000007,2.280,2.440,"to"
p000001s000001w000008,2.440,2.805,"seven"
p000001s000001w000009,2.805,3.140,"yeah,"
p000001s000001w000010,3.140,3.365,"and"
p000001s000001w000011,3.365,3.475,"the"
p000001s000001w000012,3.475,3.785,"next"
p000001s000001w000013,3.785,4.165,"thing"
p000001s000001w000014,4.165,5.100,"in,"
p000001s000001w000015,5.100,5.280,"think"
p000001s000001w000016,5.280,5.460,"it's"
p000001s000001w000017,5.460,5.695,"on"
p000001s000001w000018,5.695,6.450,"Saturday"
p000001s000001w000019,6.450,7.265,"no"
p000001s000001w000020,7.265,7.705,"Saturday"
p000001s000001w000021,7.705,7.785,"or"
p000001s000001w000022,7.785,8.225,"Sunday"
p000001s000001w000023,8.225,8.355,"is"
p000001s000001w000024,8.355,8.505,"the"
p000001s000001w000025,8.505,8.505,"(?)."
p000001s000001w000026,8.505,10.230,"And"
p000001s000001w000027,10.230,10.395,"er"
p000001s000001w000028,10.395,10.520,"I"
p000001s000001w000029,10.520,11.295,"do"
p000001s000001w000030,11.295,11.755,"German"
p000001s000001w000031,11.755,11.900,"at"
p000001s000001w000032,11.900,12.200,"school"
p000001s000001w000033,12.200,12.605,"it's"
p000001s000001w000034,12.605,12.930,"not"
p000001s000001w000035,12.930,13.060,"very"
p000001s000001w000036,13.060,13.285,"good,"
p000001s000001w000037,13.285,13.405,"but"
p000001s000001w000038,13.405,13.510,"it's"
p000001s000001w000039,13.510,15.375,"hard"
p000001s000001w000040,15.375,15.700,"and"
p000001s000001w000041,15.700,15.705,"we're"
p000001s000001w000042,15.705,15.720,"doing"
p000001s000001w000043,15.720,16.220,"like"
p000001s000001w000044,16.220,16.935,"THINGS"
p000001s000001w000045,16.935,17.260,"about"
p000001s000001w000046,17.260,18.945,"conversations"
p000001s000001w000047,18.945,19.065,"in"
p000001s000001w000048,19.065,19.805,"German"
p000001s000001w000049,19.805,20.245,"and"
p000001s000001w000050,20.245,21.335,"like"
p000001s000001w000051,21.335,21.775,"yeah"
p000001s000001w000052,21.775,22.050,"and"
p000001s000001w000053,22.050,22.270,"like"
p000001s000001w000054,22.270,22.825,"where"
p000001s000001w000055,22.825,23.880,"to"
p000001s000001w000056,23.880,23.900,"go"
p000001s000001w000057,23.900,23.900,"like"
p000001s000001w000058,23.900,23.900,"and"
p000001s000001w000059,23.900,24.090,"like"
p000001s000001w000060,24.090,25.015,"left"
p000001s000001w000061,25.015,25.140,"or"
p000001s000001w000062,25.140,25.560,"third"
p000001s000001w000063,25.560,26.130,"left"
p000001s000001w000064,26.130,26.725,"opposite"
p000001s000001w000065,26.725,26.830,"the"
p000001s000001w000066,26.830,27.135,"bank"
p000001s000001w000067,27.135,27.300,"and"
p000001s000001w000068,27.300,28.805,"stuff"
p000001s000001w000069,28.805,28.805,"."
p000001s000001w000070,28.805,29.195,"Yeah"
p000001s000001w000071,29.195,31.115,"and"
p000001s000001w000072,31.115,31.165,"uh"
p000001s000001w000073,31.165,31.170,"um"
p000001s000001w000074,31.170,31.185,"my"
p000001s000001w000075,31.185,31.520,"holiday"
p000001s000001w000076,31.520,31.730,"so"
p000001s000001w000077,31.730,31.990,"far"
p000001s000001w000078,31.990,32.110,"has"
p000001s000001w000079,32.110,32.245,"been"
p000001s000001w000080,32.245,32.585,"okay"
p000001s000001w000081,32.585,32.785,"so"
p000001s000001w000082,32.785,33.015,"far,"
p000001s000001w000083,33.015,33.100,"yeah"
p000001s000001w000084,33.100,33.500,"its"
p000001s000001w000085,33.500,33.585,"been"
p000001s000001w000086,33.585,33.590,"a"
p000001s000001w000087,33.590,33.690,"little"
p000001s000001w000088,33.690,33.900,"bit"
p000001s000001w000089,33.900,34.470,"boring"
p000001s000001w000090,34.470,34.515,"all"
p000001s000001w000091,34.515,34.890,"I've"
p000001s000001w000092,34.890,34.925,"been"
p000001s000001w000093,34.925,34.955,"doing"
p000001s000001w000094,34.955,35.335,"is"
p000001s000001w000095,35.335,36.110,"like"
p000001s000001w000096,36.110,36.670,"just"
p000001s000001w000097,36.670,37.230,"like"
p000001s000001w000098,37.230,37.295,"err"
p000001s000001w000099,37.295,37.450,"(what"
p000001s000001w000100,37.450,37.495,"you"
p000001s000001w000101,37.495,38.240,"laughing"
p000001s000001w000102,38.240,39.120,"at?)"
p000001s000001w000103,39.120,39.420,"like"
p000001s000001w000104,39.420,39.870,"watching"
p000001s000001w000105,39.870,40.395,"TV,"
p000001s000001w000106,40.395,40.495,"playing"
p000001s000001w000107,40.495,41.070,"computer"
p000001s000001w000108,41.070,41.750,"games,"
p000001s000001w000109,41.750,42.325,"music"
p000001s000001w000110,42.325,42.525,"and"
p000001s000001w000111,42.525,42.860,"stuff,"
p000001s000001w000112,42.860,43.140,"seeing"
p000001s000001w000113,43.140,43.295,"that."
p000001s000001w000114,43.295,43.915,"I've"
p000001s000001w000115,43.915,44.050,"been,"
p000001s000001w000116,44.050,44.320,"I've"
p000001s000001w000117,44.320,44.460,"been"
p000001s000001w000118,44.460,44.890,"bowling"
p000001s000001w000119,44.890,45.245,"and"
p000001s000001w000120,45.245,45.980,"I've"
p000001s000001w000121,45.980,46.035,"er"
p000001s000001w000122,46.035,46.565,"got"
p000001s000001w000123,46.565,46.625,"a"
p000001s000001w000124,46.625,46.930,"friend's"
p000001s000001w000125,46.930,47.525,"birthday"
p000001s000001w000126,47.525,47.670,"on"
