p000001s000001w000001,0.000,0.560,"um,"
p000001s000001w000002,0.560,0.560,"I"
p000001s000001w000003,0.560,1.450,"like"
p000001s000001w000004,1.450,3.190,"Dragonball"
p000001s000001w000005,3.190,3.460,"Z"
p000001s000001w000006,3.460,4.245,"Z"
p000001s000001w000007,4.245,5.595,"because"
p000001s000001w000008,5.595,5.900,"it's"
p000001s000001w000009,5.900,6.115,"like"
p000001s000001w000010,6.115,6.130,"a"
p000001s000001w000011,6.130,6.385,"IT"
p000001s000001w000012,6.385,9.235,"IT�S"
p000001s000001w000013,9.235,9.485,"a"
p000001s000001w000014,9.485,9.955,"M"
p000001s000001w000015,9.955,12.525,"MANGA"
p000001s000001w000016,12.525,12.615,"it"
p000001s000001w000017,12.615,12.770,"was"
p000001s000001w000018,12.770,13.040,"one"
p000001s000001w000019,13.040,13.355,"of"
p000001s000001w000020,13.355,13.950,"the"
p000001s000001w000021,13.950,14.635,"first"
p000001s000001w000022,14.635,15.330,"M"
p000001s000001w000023,15.330,15.760,"MANGA"
p000001s000001w000024,15.760,16.340,"cartoons"
p000001s000001w000025,16.340,16.630,"that"
p000001s000001w000026,16.630,16.975,"came"
p000001s000001w000027,16.975,18.040,"out"
p000001s000001w000028,18.040,20.110,"and"
p000001s000001w000029,20.110,20.280,"I"
p000001s000001w000030,20.280,20.435,"like"
p000001s000001w000031,20.435,20.485,"it"
p000001s000001w000032,20.485,21.165,"because"
p000001s000001w000033,21.165,21.345,"it"
p000001s000001w000034,21.345,21.815,"has"
p000001s000001w000035,21.815,22.415,"martial"
p000001s000001w000036,22.415,23.125,"arts"
p000001s000001w000037,23.125,23.525,"and"
p000001s000001w000038,23.525,23.690,"stuff"
p000001s000001w000039,23.690,24.390,"and"
p000001s000001w000040,24.390,24.840,"it"
p000001s000001w000041,24.840,26.495,"has"
p000001s000001w000042,26.495,26.600,"um"
p000001s000001w000043,26.600,26.680,"S"
p000001s000001w000044,26.680,28.230,"SOUNDS"
p000001s000001w000045,28.230,28.830,"F"
p000001s000001w000046,28.830,29.045,"FOR"
p000001s000001w000047,29.045,29.655,"attacks"
p000001s000001w000048,29.655,30.795,"like"
p000001s000001w000049,30.795,31.795,"aahhmaya"
p000001s000001w000050,31.795,32.065,"or"
p000001s000001w000051,32.065,34.875,"EXTRUCT"
p000001s000001w000052,34.875,35.325,"or"
p000001s000001w000053,35.325,35.675,"DUS"
p000001s000001w000054,35.675,37.585,"engage."
p000001s000001w000055,37.585,38.090,"I"
p000001s000001w000056,38.090,39.480,"and"
p000001s000001w000057,39.480,39.775,"I"
p000001s000001w000058,39.775,41.965,"saws"
p000001s000001w000059,41.965,42.450,"anything"
p000001s000001w000060,42.450,43.170,"in"
p000001s000001w000061,43.170,43.330,"half"
p000001s000001w000062,43.330,45.415,"and"
p000001s000001w000063,45.415,45.640,"my"
p000001s000001w000064,45.640,46.020,"favourite"
p000001s000001w000065,46.020,46.665,"episode"
p000001s000001w000066,46.665,47.035,"was"
p000001s000001w000067,47.035,47.530,"W"
p000001s000001w000068,47.530,50.045,"W"
p000001s000001w000069,50.045,50.250,"WHEN"
p000001s000001w000070,50.250,50.715,"Goku"
p000001s000001w000071,50.715,51.460,"this"
