p000001s000001w000001,0.000,0.325,"Um"
p000001s000001w000002,0.325,1.370,"a"
p000001s000001w000003,1.370,2.050,"few"
p000001s000001w000004,2.050,2.310,"D"
p000001s000001w000005,2.310,2.870,"DAYS"
p000001s000001w000006,2.870,4.655,"ago"
p000001s000001w000007,4.655,5.010,"MIN"
p000001s000001w000008,5.010,5.350,"M"
p000001s000001w000009,5.350,5.990,"MY"
p000001s000001w000010,5.990,6.455,"nan"
p000001s000001w000011,6.455,6.955,"went"
p000001s000001w000012,6.955,7.585,"to"
p000001s000001w000013,7.585,7.965,"Toys"
p000001s000001w000014,7.965,8.155,"r"
p000001s000001w000015,8.155,8.465,"us"
p000001s000001w000016,8.465,8.665,"and"
p000001s000001w000017,8.665,8.835,"we"
p000001s000001w000018,8.835,9.735,"walked"
p000001s000001w000019,9.735,10.685,"around"
p000001s000001w000020,10.685,11.235,"the"
p000001s000001w000021,11.235,12.095,"aisles"
p000001s000001w000022,12.095,12.240,"T"
p000001s000001w000023,12.240,12.810,"TRYING"
p000001s000001w000024,12.810,12.880,"to"
p000001s000001w000025,12.880,12.915,"B"
p000001s000001w000026,12.915,13.610,"BUY"
p000001s000001w000027,13.610,14.265,"something"
p000001s000001w000028,14.265,14.660,"for"
p000001s000001w000029,14.660,14.845,"my"
p000001s000001w000030,14.845,16.085,"birthday"
p000001s000001w000031,16.085,16.670,"and"
p000001s000001w000032,16.670,17.765,"then"
p000001s000001w000033,17.765,18.020,"as"
p000001s000001w000034,18.020,18.265,"we"
p000001s000001w000035,18.265,18.685,"turned"
p000001s000001w000036,18.685,19.145,"the"
p000001s000001w000037,19.145,19.840,"aisle"
p000001s000001w000038,19.840,20.170,"WHERE"
p000001s000001w000039,20.170,20.780,"WHERE"
p000001s000001w000040,20.780,21.040,"we"
p000001s000001w000041,21.040,21.745,"noticed"
p000001s000001w000042,21.745,22.175,"a"
p000001s000001w000043,22.175,23.730,"section"
p000001s000001w000044,23.730,24.690,"that"
p000001s000001w000045,24.690,24.795,"had"
p000001s000001w000046,24.795,25.415,"a"
p000001s000001w000047,25.415,25.665,"G"
p000001s000001w000048,25.665,26.150,"GAMEBOY"
p000001s000001w000049,26.150,26.565,"sign"
p000001s000001w000050,26.565,26.700,"on"
p000001s000001w000051,26.700,27.890,"it."
p000001s000001w000052,27.890,28.130,"We"
p000001s000001w000053,28.130,28.240,"err"
p000001s000001w000054,28.240,28.510,"wum"
p000001s000001w000055,28.510,29.615,"went"
p000001s000001w000056,29.615,29.805,"to"
p000001s000001w000057,29.805,29.955,"it"
p000001s000001w000058,29.955,31.060,"and"
p000001s000001w000059,31.060,31.295,"then"
p000001s000001w000060,31.295,31.395,"I"
p000001s000001w000061,31.395,31.775,"asked"
p000001s000001w000062,31.775,32.630,"could"
p000001s000001w000063,32.630,32.860,"we"
p000001s000001w000064,32.860,33.165,"buy"
p000001s000001w000065,33.165,34.805,"the"
p000001s000001w000066,34.805,36.335,"Pokemon"
p000001s000001w000067,36.335,36.365,"G"
p000001s000001w000068,36.365,38.005,"GAMEBOY"
p000001s000001w000069,38.005,38.115,"and"
p000001s000001w000070,38.115,38.155,"err"
p000001s000001w000071,38.155,38.260,"um"
p000001s000001w000072,38.260,39.100,"H"
p000001s000001w000073,39.100,40.960,"SH"
p000001s000001w000074,40.960,41.160,"SHE"
p000001s000001w000075,41.160,42.215,"said"
p000001s000001w000076,42.215,42.445,"but"
p000001s000001w000077,42.445,42.640,"look"
p000001s000001w000078,42.640,42.725,"over"
p000001s000001w000079,42.725,43.050,"here"
p000001s000001w000080,43.050,44.075,"THERE'S"
p000001s000001w000081,44.075,44.540,"THE"
p000001s000001w000082,44.540,44.940,"THERE'S"
p000001s000001w000083,44.940,45.100,"a"
p000001s000001w000084,45.100,45.685,"sign"
p000001s000001w000085,45.685,45.835,"saying"
p000001s000001w000086,45.835,46.360,"B"
p000001s000001w000087,46.360,47.065,"BUY"
p000001s000001w000088,47.065,47.460,"two"
p000001s000001w000089,47.460,48.055,"save"
p000001s000001w000090,48.055,49.065,"ten"
p000001s000001w000091,49.065,49.625,"pounds"
p000001s000001w000092,49.625,49.880,"so"
p000001s000001w000093,49.880,50.165,"we"
p000001s000001w000094,50.165,51.235,"bought"
p000001s000001w000095,51.235,51.520,"two"
p000001s000001w000096,51.520,52.170,"and"
p000001s000001w000097,52.170,52.740,"we"
p000001s000001w000098,52.740,53.840,"paid"
p000001s000001w000099,53.840,54.015,"to"
p000001s000001w000100,54.015,54.150,"the"
p000001s000001w000101,54.150,55.325,"shop"
p000001s000001w000102,55.325,55.995,"assistant"
p000001s000001w000103,55.995,56.075,"and"
p000001s000001w000104,56.075,56.215,"we"
p000001s000001w000105,56.215,56.940,"walked"
p000001s000001w000106,56.940,57.120,"round"
p000001s000001w000107,57.120,57.340,"the"
p000001s000001w000108,57.340,57.790,"bend"
p000001s000001w000109,57.790,58.425,"and"
p000001s000001w000110,58.425,58.875,"then"
p000001s000001w000111,58.875,58.895,"we"
p000001s000001w000112,58.895,59.200,"got"
p000001s000001w000113,59.200,59.460,"these"
p000001s000001w000114,59.460,60.100,"slips"
p000001s000001w000115,60.100,60.405,"of"
p000001s000001w000116,60.405,60.770,"P"
p000001s000001w000117,60.770,61.075,"PAPER"
p000001s000001w000118,61.075,61.800,"and"
p000001s000001w000119,61.800,63.595,"these"
p000001s000001w000120,63.595,64.585,"red"
p000001s000001w000121,64.585,64.970,"disc"
p000001s000001w000122,64.970,65.130,"and"
p000001s000001w000123,65.130,65.395,"this"
p000001s000001w000124,65.395,66.905,"B"
p000001s000001w000125,66.905,67.125,"BLUE"
p000001s000001w000126,67.125,67.595,"disc."
p000001s000001w000127,67.595,68.510,"After"
p000001s000001w000128,68.510,68.790,"that"
p000001s000001w000129,68.790,68.895,"we"
p000001s000001w000130,68.895,69.930,"W"
p000001s000001w000131,69.930,70.355,"WALKED"
p000001s000001w000132,70.355,70.585,"out"
p000001s000001w000133,70.585,71.865,"and"
p000001s000001w000134,71.865,72.050,"I"
p000001s000001w000135,72.050,72.330,"found"
p000001s000001w000136,72.330,72.500,"a"
p000001s000001w000137,72.500,72.935,"card"
p000001s000001w000138,72.935,73.135,"in"
p000001s000001w000139,73.135,74.060,"this"
p000001s000001w000140,74.060,74.990,"W"
p000001s000001w000141,74.990,75.490,"BOOK"
p000001s000001w000142,75.490,75.865,"in"
p000001s000001w000143,75.865,76.070,"this"
p000001s000001w000144,76.070,76.965,"trolley"
p000001s000001w000145,76.965,77.570,"and"
p000001s000001w000146,77.570,77.930,"then"
p000001s000001w000147,77.930,78.695,"we"
p000001s000001w000148,78.695,79.540,"ran"
p000001s000001w000149,79.540,79.765,"back"
p000001s000001w000150,79.765,79.845,"home"
p000001s000001w000151,79.845,81.060,"and"
p000001s000001w000152,81.060,81.920,"then"
p000001s000001w000153,81.920,82.415,"after"
p000001s000001w000154,82.415,82.465,"hour"
p000001s000001w000155,82.465,82.840,"at"
p000001s000001w000156,82.840,83.605,"home"
p000001s000001w000157,83.605,84.860,"WE"
p000001s000001w000158,84.860,85.495,"WE"
p000001s000001w000159,85.495,86.005,"went"
p000001s000001w000160,86.005,86.210,"T"
p000001s000001w000161,86.210,86.345,"TO"
p000001s000001w000162,86.345,86.670,"see"
p000001s000001w000163,86.670,87.835,"the"
p000001s000001w000164,87.835,88.030,"a"
p000001s000001w000165,88.030,88.540,"movie."
p000001s000001w000166,88.540,89.065,"The"
p000001s000001w000167,89.065,89.775,"pokemon"
p000001s000001w000168,89.775,90.965,"movie."
p000001s000001w000169,90.965,91.805,"And"
p000001s000001w000170,91.805,92.295,"then"
p000001s000001w000171,92.295,92.825,"I"
p000001s000001w000172,92.825,92.970,"I"
p000001s000001w000173,92.970,93.385,"got"
p000001s000001w000174,93.385,93.475,"a"
p000001s000001w000175,93.475,93.580,"free"
p000001s000001w000176,93.580,94.415,"card"
p000001s000001w000177,94.415,94.645,"in"
p000001s000001w000178,94.645,95.880,"it."
p000001s000001w000179,95.880,96.230,"The"
p000001s000001w000180,96.230,96.625,"movie"
p000001s000001w000181,96.625,97.030,"was"
p000001s000001w000182,97.030,98.030,"great"
p000001s000001w000183,98.030,98.170,"but"
p000001s000001w000184,98.170,99.375,"not"
p000001s000001w000185,99.375,99.565,"W"
p000001s000001w000186,99.565,100.250,"WHAT"
p000001s000001w000187,100.250,100.520,"I"
p000001s000001w000188,100.520,100.770,"E"
p000001s000001w000189,100.770,101.300,"ES"
p000001s000001w000190,101.300,107.850,"EXPECTED."
p000001s000001w000191,107.850,107.935,"um,"
p000001s000001w000192,107.935,108.280,"af"
p000001s000001w000193,108.280,108.545,"T"
p000001s000001w000194,108.545,108.860,"TER"
p000001s000001w000195,108.860,109.060,"that"
p000001s000001w000196,109.060,109.155,"we"
p000001s000001w000197,109.155,109.810,"W"
p000001s000001w000198,109.810,110.105,"WENT"
p000001s000001w000199,110.105,110.225,"home"
p000001s000001w000200,110.225,111.445,"and"
p000001s000001w000201,111.445,112.815,"watched"
p000001s000001w000202,112.815,113.150,"another"
p000001s000001w000203,113.150,113.745,"film"
p000001s000001w000204,113.745,114.205,"called"
p000001s000001w000205,114.205,115.475,"Godzilla"
p000001s000001w000206,115.475,115.925,"and"
p000001s000001w000207,115.925,116.750,"then"
p000001s000001w000208,116.750,117.340,"but"
p000001s000001w000209,117.340,117.665,"my"
p000001s000001w000210,117.665,118.875,"baby"
p000001s000001w000211,118.875,119.485,"S"
p000001s000001w000212,119.485,120.420,"SISTER"
p000001s000001w000213,120.420,121.430,"couldn't"
p000001s000001w000214,121.430,121.755,"watch"
