p000001s000001w000001,0.000,1.705,"FFFFF"
p000001s000001w000002,1.705,1.975,"OR"
p000001s000001w000003,1.975,5.355,"FFFFFFFFFFFF"
p000001s000001w000004,5.355,5.455,"OR"
p000001s000001w000005,5.455,5.870,"Christmas"
p000001s000001w000006,5.870,6.125,"I"
p000001s000001w000007,6.125,7.095,"WANT"
p000001s000001w000008,7.095,7.505,"UM"
p000001s000001w000009,7.505,7.720,"I"
p000001s000001w000010,7.720,7.985,"WANT"
p000001s000001w000011,7.985,8.745,"SUMMMMMMM"
p000001s000001w000012,8.745,8.860,"new"
p000001s000001w000013,8.860,9.185,"games"
p000001s000001w000014,9.185,9.370,"FOR"
p000001s000001w000015,9.370,9.570,"MY"
p000001s000001w000016,9.570,10.380,"NEW"
p000001s000001w000017,10.380,10.515,"FAW"
p000001s000001w000018,10.515,10.860,"MY"
p000001s000001w000019,10.860,11.200,"UM"
p000001s000001w000020,11.200,11.965,"NIN"
p000001s000001w000021,11.965,12.250,"FOR"
p000001s000001w000022,12.250,12.760,"MIE"
p000001s000001w000023,12.760,12.835,"NIN"
p000001s000001w000024,12.835,14.185,"NIN"
p000001s000001w000025,14.185,15.275,"NIN"
p000001s000001w000026,15.275,18.725,"TENDO"
p000001s000001w000027,18.725,19.095,"sixty"
p000001s000001w000028,19.095,19.335,"four,"
p000001s000001w000029,19.335,20.105,"and"
p000001s000001w000030,20.105,21.000,"also"
p000001s000001w000031,21.000,21.175,"I"
p000001s000001w000032,21.175,21.500,"want"
p000001s000001w000033,21.500,21.900,"some"
p000001s000001w000034,21.900,22.640,"NEW"
p000001s000001w000035,22.640,23.080,"NEW"
p000001s000001w000036,23.080,23.175,"UM"
p000001s000001w000037,23.175,23.475,"NEW"
p000001s000001w000038,23.475,23.960,"um"
p000001s000001w000039,23.960,24.570,"B"
p000001s000001w000040,24.570,28.525,"OOKS"
p000001s000001w000041,28.525,28.800,"TO"
p000001s000001w000042,28.800,29.150,"UM"
p000001s000001w000043,29.150,30.005,"TO"
p000001s000001w000044,30.005,30.385,"UM"
p000001s000001w000045,30.385,32.105,"H"
p000001s000001w000046,32.105,32.355,"ELP"
p000001s000001w000047,32.355,32.430,"me"
p000001s000001w000048,32.430,32.650,"WU"
p000001s000001w000049,32.650,32.970,"WITH"
p000001s000001w000050,32.970,33.300,"MY"
p000001s000001w000051,33.300,33.470,"UM"
p000001s000001w000052,33.470,34.280,"WITH"
p000001s000001w000053,34.280,36.540,"MY"
p000001s000001w000054,36.540,37.230,"W"
p000001s000001w000055,37.230,38.110,"ORK"
p000001s000001w000056,38.110,38.350,"at"
p000001s000001w000057,38.350,38.625,"school,"
p000001s000001w000058,38.625,39.020,"and"
p000001s000001w000059,39.020,39.345,"I"
p000001s000001w000060,39.345,39.830,"also"
p000001s000001w000061,39.830,40.880,"WANTTTTTTTTTT"
p000001s000001w000062,40.880,41.690,"A"
p000001s000001w000063,41.690,42.675,"NEW"
p000001s000001w000064,42.675,42.795,"A"
p000001s000001w000065,42.795,43.195,"NEW"
p000001s000001w000066,43.195,43.670,"um"
p000001s000001w000067,43.670,46.165,"um"
p000001s000001w000068,46.165,46.735,"personal"
p000001s000001w000069,46.735,51.255,"S{x65}EEDEE"
p000001s000001w000070,51.255,51.905,"player."
p000001s000001w000071,51.905,54.255,"And,"
p000001s000001w000072,54.255,54.860,"also"
p000001s000001w000073,54.860,55.145,"I"
p000001s000001w000074,55.145,55.875,"want"
p000001s000001w000075,55.875,55.955,"a"
p000001s000001w000076,55.955,56.505,"few"
p000001s000001w000077,56.505,57.120,"NEW"
p000001s000001w000078,57.120,57.435,"UM"
p000001s000001w000079,57.435,57.855,"NEW"
p000001s000001w000080,57.855,58.260,"UM"
p000001s000001w000081,58.260,58.605,"um"
p000001s000001w000082,58.605,58.650,"B"
p000001s000001w000083,58.650,58.650,"B"
p000001s000001w000084,58.650,58.650,"OOKS"
p000001s000001w000085,58.650,58.650,"T"
p000001s000001w000086,58.650,58.655,"TTTTT"
p000001s000001w000087,58.655,58.830,"TO"
p000001s000001w000088,58.830,60.970,"read"
p000001s000001w000089,60.970,63.435,"at"
p000001s000001w000090,63.435,63.810,"home."
p000001s000001w000091,63.810,66.235,"I'VE"
p000001s000001w000092,66.235,68.770,"also"
p000001s000001w000093,68.770,69.200,"hoping"
p000001s000001w000094,69.200,69.410,"to"
p000001s000001w000095,69.410,69.905,"get,"
p000001s000001w000096,69.905,70.410,"WHICH"
p000001s000001w000097,70.410,71.460,"WE'VE"
p000001s000001w000098,71.460,71.695,"WHICH"
p000001s000001w000099,71.695,72.420,"WE'VE"
p000001s000001w000100,72.420,72.880,"already,"
p000001s000001w000101,72.880,73.660,"is"
p000001s000001w000102,73.660,73.755,"a"
p000001s000001w000103,73.755,73.895,"new"
p000001s000001w000104,73.895,74.010,"um"
p000001s000001w000105,74.010,74.160,"B"
p000001s000001w000106,74.160,76.075,"ADMINTON"
p000001s000001w000107,76.075,76.085,"R"
p000001s000001w000108,76.085,76.085,"R"
p000001s000001w000109,76.085,76.135,"AQUET,"
p000001s000001w000110,76.135,76.145,"a"
p000001s000001w000111,76.145,76.300,"um"
p000001s000001w000112,76.300,87.055,"SSSSSSSSSSSSKSSSSSSSSSSSSSSSSSGWOSH"
p000001s000001w000113,87.055,88.600,"racquets,"
p000001s000001w000114,88.600,89.110,"AND"
p000001s000001w000115,89.110,89.690,"AND"
p000001s000001w000116,89.690,89.920,"SOME"
p000001s000001w000117,89.920,90.120,"AND"
p000001s000001w000118,90.120,90.620,"SOME"
p000001s000001w000119,90.620,91.075,"AND"
p000001s000001w000120,91.075,91.260,"SOME"
p000001s000001w000121,91.260,91.365,"new"
p000001s000001w000122,91.365,93.575,"SSSSSSSSSSSSSSS"
p000001s000001w000123,93.575,95.510,"GWOSH"
p000001s000001w000124,95.510,99.090,"SH{x26}OES"
p000001s000001w000125,99.090,100.665,"as"
p000001s000001w000126,100.665,100.850,"well."
p000001s000001w000127,100.850,100.925,"Um"
p000001s000001w000128,100.925,100.930,"DOWN"
p000001s000001w000129,100.930,101.040,"at"
p000001s000001w000130,101.040,101.355,"school"
p000001s000001w000131,101.355,101.370,"in"
p000001s000001w000132,101.370,102.465,"Dorset,"
p000001s000001w000133,102.465,102.780,"um"
p000001s000001w000134,102.780,103.155,"what"
p000001s000001w000135,103.155,103.365,"we"
p000001s000001w000136,103.365,103.365,"do"
p000001s000001w000137,103.365,103.470,"is"
p000001s000001w000138,103.470,103.720,"we"
p000001s000001w000139,103.720,103.940,"have"
p000001s000001w000140,103.940,104.545,"THIS"
p000001s000001w000141,104.545,104.830,"UM"
p000001s000001w000142,104.830,105.210,"THIS"
p000001s000001w000143,105.210,105.450,"UM"
p000001s000001w000144,105.450,108.365,"TH{x41}ING,"
p000001s000001w000145,108.365,109.415,"W"
p000001s000001w000146,109.415,109.525,"ICH"
p000001s000001w000147,109.525,109.545,"we"
p000001s000001w000148,109.545,109.650,"do"
p000001s000001w000149,109.650,109.905,"on"
p000001s000001w000150,109.905,111.645,"W"
p000001s000001w000151,111.645,112.275,"EDNESDAY"
p000001s000001w000152,112.275,112.865,"afternoons"
p000001s000001w000153,112.865,112.940,"which"
p000001s000001w000154,112.940,113.135,"is"
p000001s000001w000155,113.135,113.550,"called"
p000001s000001w000156,113.550,113.785,"THE"
p000001s000001w000157,113.785,113.950,"UM"
p000001s000001w000158,113.950,113.955,"THE"
p000001s000001w000159,113.955,113.970,"UM"
p000001s000001w000160,113.970,114.515,"S{x36}"
p000001s000001w000161,114.515,120.735,"S{x46}"
p000001s000001w000162,120.735,121.345,"S{x18}"
p000001s000001w000163,121.345,121.355,"EE"
p000001s000001w000164,121.355,121.630,"SEE"
p000001s000001w000165,121.630,121.865,"EF,"
p000001s000001w000166,121.865,122.130,"um"
p000001s000001w000167,122.130,122.990,"which"
p000001s000001w000168,122.990,123.100,"is"
p000001s000001w000169,123.100,123.555,"LIKE"
p000001s000001w000170,123.555,123.750,"THE"
p000001s000001w000171,123.750,124.825,"LIKE"
p000001s000001w000172,124.825,125.210,"V"
p000001s000001w000173,125.210,125.445,"ERY"
p000001s000001w000174,125.445,126.465,"low"
p000001s000001w000175,126.465,127.145,"down"
p000001s000001w000176,127.145,127.225,"um"
p000001s000001w000177,127.225,129.015,"F"
p000001s000001w000178,129.015,129.445,"ATING"
p000001s000001w000179,129.445,129.620,"of"
p000001s000001w000180,129.620,130.180,"like"
p000001s000001w000181,130.180,130.525,"the"
p000001s000001w000182,130.525,130.805,"armed"
p000001s000001w000183,130.805,131.910,"forces."
p000001s000001w000184,131.910,132.240,"Um"
p000001s000001w000185,132.240,133.015,"W"
p000001s000001w000186,133.015,133.480,"OT"
p000001s000001w000187,133.480,133.720,"we"
