p000001s000001w000001,0.000,0.760,"South"
p000001s000001w000002,0.760,1.720,"Park,"
p000001s000001w000003,1.720,1.965,"the"
p000001s000001w000004,1.965,3.685,"Simpsons,"
p000001s000001w000005,3.685,4.275,"Friends,"
p000001s000001w000006,4.275,6.135,"Eastenders,"
p000001s000001w000007,6.135,6.770,"and,"
p000001s000001w000008,6.770,8.575,"and"
p000001s000001w000009,8.575,10.405,"Buffy"
p000001s000001w000010,10.405,10.485,"the"
p000001s000001w000011,10.485,10.960,"Vampire"
p000001s000001w000012,10.960,15.935,"Slayer."
p000001s000001w000013,15.935,17.700,"And"
p000001s000001w000014,17.700,17.785,"MY"
p000001s000001w000015,17.785,18.155,"favourite"
p000001s000001w000016,18.155,18.940,"hobbies"
p000001s000001w000017,18.940,19.385,"are"
p000001s000001w000018,19.385,20.010,"skating,"
p000001s000001w000019,20.010,22.740,"WHAT"
p000001s000001w000020,22.740,23.010,"I"
p000001s000001w000021,23.010,23.105,"mean"
p000001s000001w000022,23.105,23.200,"by"
p000001s000001w000023,23.200,23.815,"skating"
p000001s000001w000024,23.815,24.065,"is"
p000001s000001w000025,24.065,24.550,"ramps"
p000001s000001w000026,24.550,24.845,"and,"
p000001s000001w000027,24.845,27.385,"things"
p000001s000001w000028,27.385,28.675,"like"
p000001s000001w000029,28.675,29.520,"that."
p000001s000001w000030,29.520,30.280,"And"
p000001s000001w000031,30.280,30.370,"I"
p000001s000001w000032,30.370,30.520,"play"
p000001s000001w000033,30.520,31.165,"football,"
p000001s000001w000034,31.165,34.420,"skateboarding,"
p000001s000001w000035,34.420,34.855,"em"
p000001s000001w000036,34.855,35.435,"cricket,"
p000001s000001w000037,35.435,36.615,"hockey,"
p000001s000001w000038,36.615,38.110,"swimming,"
p000001s000001w000039,38.110,38.645,"basketball,"
p000001s000001w000040,38.645,39.540,"and"
p000001s000001w000041,39.540,39.785,"a"
p000001s000001w000042,39.785,40.370,"lot"
p000001s000001w000043,40.370,40.655,"of"
p000001s000001w000044,40.655,40.805,"other"
p000001s000001w000045,40.805,45.275,"sports."
p000001s000001w000046,45.275,45.315,"I"
p000001s000001w000047,45.315,45.515,"have"
p000001s000001w000048,45.515,45.775,"got"
p000001s000001w000049,45.775,45.875,"a"
p000001s000001w000050,45.875,47.185,"playstation,"
p000001s000001w000051,47.185,47.455,"and"
p000001s000001w000052,47.455,47.745,"I've"
p000001s000001w000053,47.745,48.675,"got"
p000001s000001w000054,48.675,49.215,"five"
p000001s000001w000055,49.215,49.300,"games."
p000001s000001w000056,49.300,49.345,"Spiro"
p000001s000001w000057,49.345,49.345,"The"
p000001s000001w000058,49.345,50.890,"Dragon,"
p000001s000001w000059,50.890,51.195,"Heart"
p000001s000001w000060,51.195,51.310,"Of"
p000001s000001w000061,51.310,52.475,"Darkness,"
p000001s000001w000062,52.475,52.765,"Tackle"
p000001s000001w000063,52.765,53.080,"Two"
p000001s000001w000064,53.080,53.525,"Touring"
p000001s000001w000065,53.525,56.390,"Cars,"
p000001s000001w000066,56.390,56.765,"A"
p000001s000001w000067,56.765,58.040,"AND"
p000001s000001w000068,58.040,58.420,"Aduad"
p000001s000001w000069,58.420,58.880,"World"
p000001s000001w000070,58.880,59.840,"Abe's"
p000001s000001w000071,59.840,62.830,"Exodus,"
p000001s000001w000072,62.830,64.255,"and"
p000001s000001w000073,64.255,64.445,"Cool"
p000001s000001w000074,64.445,64.965,"Boarder"
p000001s000001w000075,64.965,68.275,"Three."
p000001s000001w000076,68.275,68.615,"I"
p000001s000001w000077,68.615,68.955,"have"
p000001s000001w000078,68.955,69.040,"a"
p000001s000001w000079,69.040,69.980,"pet"
p000001s000001w000080,69.980,70.390,"dog,"
p000001s000001w000081,70.390,70.830,"called"
p000001s000001w000082,70.830,71.760,"Buddy,"
p000001s000001w000083,71.760,72.085,"and"
p000001s000001w000084,72.085,72.245,"two"
p000001s000001w000085,72.245,72.520,"pet"
p000001s000001w000086,72.520,73.160,"goldfish"
p000001s000001w000087,73.160,73.635,"called"
p000001s000001w000088,73.635,74.920,"jaws"
p000001s000001w000089,74.920,78.335,"and"
